solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,80,0.20595603626299708,0.8666666666666667,0.8666666666666667
1,80,0.21652403382438973,1.0,0.9333333333333333
2,80,0.22654884607558706,1.0,1.0
3,80,0.21834513201788489,0.9333333333333333,1.0
4,80,0.17245429497673692,0.6666666666666666,0.6666666666666666
5,80,0.17102537125476597,0.7333333333333333,0.7333333333333333
6,80,0.17549815880662428,0.9333333333333333,0.9333333333333333
7,80,0.17861259651092803,0.8,0.8
8,80,0.25742540676002007,0.8666666666666667,0.8666666666666667
9,80,0.19745722558895318,1.0,1.0
10,80,0.19722777006230086,1.0,1.0
11,80,0.22919595272703502,0.8666666666666667,0.8666666666666667
12,80,0.19866319811767955,1.0,1.0
13,80,0.2186668263198288,1.0,1.0
14,80,0.27811382107360905,0.6666666666666666,0.6666666666666666
15,80,0.24230197061295133,0.8,0.8
