solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,72,0.18655619510615637,1.0,1.0
1,92,0.24991130719864477,1.0,0.9333333333333333
2,89,0.24456444581082032,1.0,1.0
3,84,0.22269562990049951,0.9333333333333333,1.0
4,47,0.1092361848471857,0.7333333333333333,0.7333333333333333
5,88,0.18903714747503594,0.7333333333333333,0.7333333333333333
6,82,0.17351929347900663,0.8,0.8
7,81,0.1767640822616159,0.8666666666666667,0.8666666666666667
8,84,0.29583827279989566,0.5333333333333333,0.5333333333333333
9,82,0.19634311222031708,1.0,1.0
10,93,0.2145399225800776,1.0,1.0
11,81,0.23809167999454406,0.8666666666666667,0.8666666666666667
12,271,0.6638171104915341,1.0,1.0
13,90,0.2468084827820941,0.9333333333333333,0.9333333333333333
14,82,0.2808644390603512,0.5333333333333333,0.5333333333333333
15,81,0.2533029595034158,0.8,0.8
