solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,82,0.23318036435732542,0.9333333333333333,0.8666666666666667
1,103,0.2877203684469815,0.7333333333333333,0.7333333333333333
2,83,0.21799353079487438,1.0,1.0
3,400,1.0,1.0,0.8666666666666667
4,82,0.19735135306527374,0.9333333333333333,0.9333333333333333
5,85,0.19725775187479896,1.0,1.0
6,82,0.2022512995743672,1.0,1.0
7,82,0.2205866321646534,0.9333333333333333,0.9333333333333333
8,82,0.23061157631764068,0.9333333333333333,1.0
9,89,0.23637067638374654,0.8666666666666667,0.8666666666666667
10,38,0.08965630361426344,1.0,1.0
11,83,0.206711418300607,0.8,0.9333333333333333
12,151,0.3796796534314477,1.0,1.0
13,146,0.3539386416994236,0.9333333333333333,0.8
14,34,0.059030366995908516,0.9333333333333333,1.0
15,81,0.1947766357894023,1.0,1.0
