solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,109,0.257072559194643,1.0,1.0
1,108,0.20552210877956437,0.8,0.7333333333333333
2,122,0.23355208453747264,0.8,0.8
3,147,0.2978392152579575,0.7333333333333333,0.8
4,256,0.5448698101625177,0.7333333333333333,0.7333333333333333
5,254,0.5389774827312264,0.8,0.8
6,102,0.2254668250543,1.0,1.0
7,125,0.26854535029382814,0.8666666666666667,0.8666666666666667
8,99,0.22180942802827144,1.0,1.0
9,93,0.21638933152344914,1.0,1.0
10,90,0.20963220364829857,1.0,1.0
11,105,0.2117038387977753,0.9333333333333333,0.9333333333333333
12,281,0.6984821467668149,1.0,1.0
13,99,0.19630027601003924,0.9333333333333333,0.9333333333333333
14,88,0.22198369704235077,1.0,1.0
15,95,0.22470215807994465,1.0,1.0
