solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,91,0.13482512448536285,0.4666666666666667,0.4666666666666667
1,77,0.10449580704129582,0.6,0.5333333333333333
2,81,0.13661465043086252,0.6666666666666666,0.6666666666666666
3,88,0.15880946374019247,0.6,0.6666666666666666
4,81,0.14213134768373797,0.5333333333333333,0.5333333333333333
5,81,0.1484632024246429,0.6,0.6
6,66,0.10063498619299298,0.5333333333333333,0.5333333333333333
7,40,0.0791078616591467,0.8666666666666667,0.8666666666666667
8,24,0.024321207950968274,0.9333333333333333,0.9333333333333333
9,49,0.0802751478206508,0.6,0.6
10,102,0.23104031216314935,1.0,1.0
11,82,0.14834581248339127,0.8666666666666667,0.8666666666666667
12,227,0.5622023611694466,1.0,1.0
13,83,0.09682570696022293,0.7333333333333333,0.7333333333333333
14,81,0.15326125891178083,1.0,1.0
15,66,0.0909638149906583,0.8666666666666667,0.8666666666666667
