solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.039952945625104035,0.4666666666666667,0.4666666666666667
1,40,0.053195557942749126,0.6,0.5333333333333333
2,40,0.050874103533443515,0.6666666666666666,0.6666666666666666
3,40,0.05247681287799424,0.5333333333333333,0.6
4,40,0.07720695957740203,0.7333333333333333,0.7333333333333333
5,40,0.07612245741642047,0.8,0.8
6,40,0.06611225046908027,0.7333333333333333,0.7333333333333333
7,40,0.08325030952621314,0.8666666666666667,0.8666666666666667
8,40,0.06056484217800572,0.9333333333333333,0.9333333333333333
9,40,0.06365942125523825,0.5333333333333333,0.5333333333333333
10,40,0.10630278585524164,0.9333333333333333,0.9333333333333333
11,40,0.030967923796370027,0.8,0.8
12,40,0.10050479086513918,1.0,1.0
13,40,0.028726668294937474,0.7333333333333333,0.7333333333333333
14,40,0.05862911224453445,1.0,1.0
15,40,0.031976078663938756,0.8666666666666667,0.8666666666666667
