solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,108,0.26850401873064883,1.0,1.0
1,126,0.3086783654804522,1.0,0.9333333333333333
2,141,0.3675161698250642,1.0,1.0
3,256,0.6188577449973668,0.9333333333333333,1.0
4,132,0.3166681903069496,0.8,0.8
5,260,0.633615691444102,0.9333333333333333,0.9333333333333333
6,96,0.2322261407268255,1.0,1.0
7,72,0.16914435168742137,0.9333333333333333,0.9333333333333333
8,192,0.5046567376129417,1.0,1.0
9,128,0.3376069999102643,1.0,1.0
10,122,0.31835824248429034,1.0,1.0
11,155,0.37930059564325924,1.0,1.0
12,75,0.18669597201448745,1.0,1.0
13,67,0.12250851139270656,0.7333333333333333,0.7333333333333333
14,153,0.4024393970331458,0.9333333333333333,0.9333333333333333
15,87,0.21424102890251,1.0,1.0
