solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,385,0.35450803941837494,1.0,0.9090909090909091,0.7645169494575678
1,11,0.01634164036910418,0.045454545454545456,0.13636363636363635,0.727632318259976
2,42,0.09521508132343297,0.6363636363636364,0.6363636363636364,0.7915947788966828
3,90,0.09635229933253958,0.8636363636363636,0.8181818181818182,0.8156204654408697
4,531,1.0,1.0,0.9090909090909091,0.9577258505452059
5,29,0.07432099285007894,0.7272727272727273,0.7272727272727273,0.9488259717068922
6,16,0.046778486786900164,0.8181818181818182,0.7727272727272727,0.9530401559818165
7,27,0.058070552507234474,0.5,0.5,0.9446367936106074
8,14,0.04215995195714726,0.7727272727272727,0.7727272727272727,0.9063043283682821
9,26,0.048019002887314366,0.6363636363636364,0.5454545454545454,0.892733673082552
10,20,0.047722891700538575,0.8181818181818182,0.7272727272727273,0.9141733431632189
11,87,0.11060255857557999,0.6363636363636364,0.5909090909090909,0.9278300688681896
12,18,0.03033359038154586,0.8181818181818182,0.7727272727272727,0.7724240413718023
13,13,0.021495577490431857,0.9545454545454546,1.0,0.9513219959313626
14,47,0.09088209833870191,0.9545454545454546,0.9545454545454546,0.9397233201581027
15,42,0.08001769525369493,0.5454545454545454,0.5909090909090909,0.8875156952651752
16,13,0.021448001016122337,0.6363636363636364,0.5909090909090909,0.8915246133299626
17,14,0.02411481145876003,0.5454545454545454,0.5,0.92512975396546
18,29,0.05238005343652085,0.7272727272727273,0.6363636363636364,0.9480970016458112
19,13,0.02635822975381219,0.5909090909090909,0.6363636363636364,0.8732394632782948
20,17,0.04090586735747864,0.7727272727272727,0.7727272727272727,0.9411765855754037
21,13,0.03253670480072532,0.7727272727272727,0.8181818181818182,0.9394613580600105
22,18,0.03949429932930349,0.7272727272727273,0.6818181818181818,0.9199604743083004
