solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,131,0.37588266501132267,1.0,0.9333333333333333
1,128,0.3386310602893347,0.8666666666666667,0.8666666666666667
2,239,0.7431678003560264,0.6666666666666666,0.6666666666666666
3,138,0.3908601751675046,0.9333333333333333,0.8
4,236,0.5589539817015787,0.8666666666666667,0.8666666666666667
5,108,0.2722626894322866,1.0,1.0
6,70,0.1625476382995599,1.0,1.0
7,118,0.31337807425891034,0.9333333333333333,0.9333333333333333
8,61,0.15856278623531028,0.9333333333333333,1.0
9,100,0.2357050632421477,1.0,1.0
10,205,0.46836457378443486,0.9333333333333333,0.9333333333333333
11,98,0.28060980858682877,0.8,0.9333333333333333
12,42,0.1078958731532733,1.0,1.0
13,170,0.47868265495216855,0.8666666666666667,1.0
14,165,0.5111735973191144,0.8666666666666667,0.8
15,284,0.8156053640195671,0.8666666666666667,0.8666666666666667
