solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,54,0.043700929573233,0.5,0.5909090909090909,0.9157400823173065
1,54,0.05464484894312641,0.8181818181818182,0.8181818181818182,0.727632318259976
2,54,0.06764709746953582,0.7272727272727273,0.7272727272727273,0.9557480996922472
3,54,0.028470057128190687,0.6818181818181818,0.6363636363636364,0.9342561695049963
4,54,0.03771850818454446,0.7727272727272727,0.8636363636363636,0.892733673082552
5,54,0.06097700472767599,0.9545454545454546,0.9545454545454546,0.9260818368978682
6,54,0.05963011992267782,0.22727272727272727,0.36363636363636365,0.7681661838152193
7,54,0.050258530397212606,0.8636363636363636,0.9545454545454546,0.9446367936106074
8,54,0.06111642977159498,0.45454545454545453,0.45454545454545453,0.8835601935592581
9,54,0.042362063292400325,0.7727272727272727,0.8636363636363636,0.8818587335433405
10,54,0.046661876248266655,0.5909090909090909,0.4090909090909091,0.934950010053292
11,54,0.059953804343257804,0.6363636363636364,0.5909090909090909,0.8952052502505548
12,54,0.0518643017853766,0.7727272727272727,0.7272727272727273,0.9285891066779377
13,54,0.080164506243987,0.9090909090909091,0.9545454545454546,0.9293130151689911
14,54,0.0649435465947005,0.9090909090909091,0.9090909090909091,0.9360020053475328
15,54,0.04028066937491091,0.7272727272727273,0.7727272727272727,0.9438815945744957
16,54,0.03810363921606078,0.8181818181818182,0.7727272727272727,0.9436481627434066
17,54,0.024390443359819724,0.9090909090909091,0.8636363636363636,0.9567581216223988
18,54,0.0724155615679928,0.6818181818181818,0.6818181818181818,0.8937223039497532
19,54,0.0470536668416385,0.6363636363636364,0.5909090909090909,0.905856217424513
20,54,0.03322756428829486,0.7272727272727273,0.8181818181818182,0.9411765855754037
21,54,0.05213733287855292,0.7272727272727273,0.6818181818181818,0.9495799479466128
22,54,0.035774558649538116,0.4090909090909091,0.45454545454545453,0.8290513833992096
