solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,400,1.0,1.0,0.9333333333333333
1,276,0.7986426806412953,0.7333333333333333,0.7333333333333333
2,400,1.0,1.0,1.0
3,400,1.0,1.0,0.8666666666666667
4,132,0.3346870971510313,0.9333333333333333,0.9333333333333333
5,400,1.0,1.0,1.0
6,325,0.8544747791115366,1.0,1.0
7,120,0.3010818376277721,1.0,1.0
8,87,0.26618810773033014,0.8666666666666667,0.9333333333333333
9,93,0.23467309505577272,1.0,1.0
10,105,0.25061990965598085,1.0,1.0
11,400,1.0,1.0,0.8666666666666667
12,131,0.3198193029249057,1.0,1.0
13,258,0.7636871009204934,0.8666666666666667,1.0
14,86,0.24270640350685266,1.0,0.9333333333333333
15,196,0.5658207052401776,0.9333333333333333,0.9333333333333333
