solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,531,1.0,1.0,0.9090909090909091,0.9444032905064071
1,531,1.0,1.0,0.9090909090909091,0.9463537831406938
2,531,1.0,1.0,0.9090909090909091,0.954995521565331
3,15,0.028151624712910717,0.7727272727272727,0.8181818181818182,0.868167866478057
4,14,0.022810864726686985,0.7727272727272727,0.7727272727272727,0.9569946794506207
5,14,0.023635765066686132,1.0,1.0,0.7203957481901729
6,531,1.0,1.0,0.8636363636363636,0.9382106929738007
7,531,1.0,1.0,0.9090909090909091,0.9495799479466128
8,531,1.0,1.0,1.0,0.9508037225598507
9,11,0.01850903865122989,0.45454545454545453,0.5454545454545454,0.8699951631369277
10,160,0.025944028972392362,0.7727272727272727,0.5,0.9201095337032398
11,19,0.04861191300020827,0.5909090909090909,0.6363636363636364,0.9278300688681896
12,129,0.020397807067592585,0.6363636363636364,0.5909090909090909,0.9355078121028931
13,11,0.021881712010101334,0.9090909090909091,0.9545454545454546,0.9513219959313626
14,12,0.02533350270543954,0.9545454545454546,0.9545454545454546,0.8626482213438734
15,531,1.0,1.0,0.9545454545454546,0.95179259798633
16,28,0.03440923645104353,0.8181818181818182,0.7727272727272727,0.8687917240765377
17,531,1.0,1.0,0.9545454545454546,0.9577465081116782
18,531,1.0,1.0,0.8181818181818182,0.9530401559818165
19,531,1.0,1.0,0.9545454545454546,0.9453916769956865
20,13,0.023130186930043435,0.5454545454545454,0.5454545454545454,0.9411765855754037
21,24,0.016812782759557186,0.2727272727272727,0.22727272727272727,0.8030640225394617
22,531,1.0,1.0,0.9545454545454546,0.9446640316205533
