solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,127,0.31847047811765306,1.0,1.0
1,137,0.35628130010537606,1.0,0.9333333333333333
2,168,0.46041394114410145,1.0,1.0
3,167,0.43716000829895896,0.9333333333333333,1.0
4,49,0.12948406104308055,1.0,1.0
5,154,0.3673091594023398,0.8666666666666667,0.8666666666666667
6,92,0.2181350501014918,1.0,1.0
7,43,0.12131696296476796,0.8666666666666667,0.8666666666666667
8,259,0.8149850067895251,0.7333333333333333,0.7333333333333333
9,95,0.22545186301750386,1.0,1.0
10,43,0.10223713226876172,1.0,1.0
11,246,0.7001112313466624,0.8666666666666667,0.8666666666666667
12,114,0.2784995969283932,1.0,1.0
13,177,0.4503471643905636,1.0,1.0
14,48,0.10490591120043662,1.0,1.0
15,176,0.5315720267130093,0.8,0.8
