solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.10161438418828268,1.0,1.0
1,40,0.10125094677286105,1.0,0.9333333333333333
2,40,0.09184545905305795,0.8666666666666667,0.8666666666666667
3,40,0.09874475964291357,0.8,0.8666666666666667
4,40,0.08659654682603957,0.7333333333333333,0.7333333333333333
5,40,0.0814014980521006,0.8,0.8
6,40,0.08819414751719977,0.9333333333333333,0.9333333333333333
7,40,0.09123814629396544,0.8666666666666667,0.8666666666666667
8,40,0.12474330429899763,0.7333333333333333,0.7333333333333333
9,40,0.08420671905648536,0.8,0.8
10,40,0.0886392392643123,1.0,1.0
11,40,0.11355586475506534,0.9333333333333333,0.9333333333333333
12,40,0.10579446101885123,1.0,1.0
13,40,0.11224129915455866,0.9333333333333333,0.9333333333333333
14,40,0.11745828282583885,0.8,0.8
15,40,0.12684464689515054,0.9333333333333333,0.9333333333333333
