solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,531,1.0,1.0,0.9090909090909091,0.9444032905064071
1,12,0.02009393950024596,0.6818181818181818,0.6818181818181818,0.9421652164426048
2,531,1.0,1.0,0.9090909090909091,0.9557480996922472
3,531,1.0,1.0,0.9545454545454546,0.9342561695049963
4,19,0.027909830869343937,0.22727272727272727,0.3181818181818182,0.9569946794506207
5,531,1.0,1.0,1.0,0.9488259717068922
6,43,0.046900452061454066,0.9545454545454546,0.8181818181818182,0.9530401559818165
7,16,0.031997469668139225,0.8181818181818182,0.8181818181818182,0.9446367936106074
8,531,1.0,1.0,1.0,0.9488259717068922
9,14,0.030211832313637742,0.5909090909090909,0.6818181818181818,0.8818587335433405
10,12,0.023856511788653948,0.6363636363636364,0.5454545454545454,0.8379922312329505
11,531,1.0,1.0,0.9545454545454546,0.953534471415417
12,531,1.0,1.0,0.8636363636363636,0.9374845850814518
13,12,0.021009825473079165,0.5909090909090909,0.5454545454545454,0.9532987689099213
14,141,0.19966611672033305,1.0,1.0,0.9397233201581027
15,531,1.0,1.0,0.9545454545454546,0.9438815945744957
16,13,0.02137557266046887,0.6363636363636364,0.6818181818181818,0.8687917240765377
17,531,1.0,1.0,0.9545454545454546,0.9567581216223988
18,531,1.0,1.0,0.8181818181818182,0.9530401559818165
19,172,0.34716269220921425,0.9545454545454546,0.9090909090909091,0.905856217424513
20,20,0.027038410449619677,0.7272727272727273,0.8181818181818182,0.9411765855754037
21,531,1.0,1.0,0.8636363636363636,0.9513219959313626
22,531,1.0,1.0,0.9545454545454546,0.9463800634849658
