solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,400,1.0,1.0,0.9333333333333333
1,310,0.7756742989571713,1.0,1.0
2,118,0.2871699844500646,0.6666666666666666,0.6666666666666666
3,400,1.0,1.0,0.8666666666666667
4,150,0.321276017391187,0.8666666666666667,0.8666666666666667
5,400,1.0,1.0,1.0
6,358,0.881361141327743,1.0,1.0
7,400,1.0,1.0,1.0
8,38,0.047026851229010715,1.0,0.9333333333333333
9,167,0.3687711309840391,1.0,1.0
10,59,0.08601748482695139,0.3333333333333333,0.3333333333333333
11,190,0.40223648192644007,0.8666666666666667,0.7333333333333333
12,97,0.23288841923748052,1.0,1.0
13,400,1.0,1.0,0.8666666666666667
14,82,0.15875634047520634,0.9333333333333333,1.0
15,105,0.3028725226156298,0.6,0.6
