solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,80,0.2569234412977717,0.6666666666666666,0.6
1,80,0.2729251797338922,0.3333333333333333,0.3333333333333333
2,80,0.2937518108187424,0.26666666666666666,0.26666666666666666
3,80,0.24862061930323992,0.6,0.4666666666666667
4,80,0.2187845436058377,0.9333333333333333,0.9333333333333333
5,80,0.213980271338065,0.8,0.8
6,80,0.22369131478496707,0.7333333333333333,0.7333333333333333
7,80,0.21384094674528073,0.8666666666666667,0.8666666666666667
8,80,0.3170450575203786,0.13333333333333333,0.2
9,80,0.2203177651679023,0.7333333333333333,0.7333333333333333
10,80,0.2140136474974975,1.0,1.0
11,80,0.2622445264766871,0.4,0.5333333333333333
12,80,0.1948859693109211,1.0,1.0
13,80,0.27850293357114647,0.4666666666666667,0.6
14,80,0.3253290035733654,0.2,0.13333333333333333
15,80,0.29339070025464586,0.2,0.2
