solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,400,1.0,1.0,0.9333333333333333
1,242,0.44820576545831436,0.7333333333333333,0.7333333333333333
2,112,0.22095196467732586,0.9333333333333333,0.9333333333333333
3,400,1.0,1.0,0.8666666666666667
4,271,0.5378014382604588,0.7333333333333333,0.7333333333333333
5,400,1.0,1.0,1.0
6,220,0.41346085449803527,0.6666666666666666,0.6666666666666666
7,324,0.7088774442643382,0.8,0.8
8,91,0.14227293341571315,1.0,0.9333333333333333
9,149,0.27527801534750335,0.6,0.6
10,225,0.4297547067574792,0.6666666666666666,0.6666666666666666
11,400,1.0,1.0,0.8666666666666667
12,100,0.24301439848663786,1.0,1.0
13,400,1.0,1.0,0.8666666666666667
14,102,0.16181810071517855,0.9333333333333333,1.0
15,83,0.08156755762419707,0.8666666666666667,0.8666666666666667
