solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.05150434402300336,0.4666666666666667,0.5333333333333333
1,40,0.060056232647284206,0.7333333333333333,0.7333333333333333
2,40,0.08422400173132444,1.0,1.0
3,40,0.06251731218975173,0.5333333333333333,0.6666666666666666
4,40,0.05528190470310551,0.26666666666666666,0.26666666666666666
5,40,0.04389003090212112,0.26666666666666666,0.26666666666666666
6,40,0.03926508844730138,0.3333333333333333,0.3333333333333333
7,40,0.04952093230720229,0.3333333333333333,0.3333333333333333
8,40,0.06615013441165543,1.0,0.9333333333333333
9,40,0.06372283285127692,0.6,0.6
10,40,0.09563386864833348,1.0,1.0
11,40,0.05158807541598537,0.6666666666666666,0.5333333333333333
12,40,0.09558496541725049,1.0,1.0
13,40,0.05074015592047844,0.6,0.4666666666666667
14,40,0.0693125876367899,0.9333333333333333,1.0
15,40,0.06855756838985537,0.8666666666666667,0.8666666666666667
