solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,110,0.2949832370939089,1.0,0.9333333333333333
1,312,0.7901478945412026,1.0,1.0
2,400,1.0,1.0,1.0
3,400,1.0,1.0,0.8666666666666667
4,137,0.3394152425035293,1.0,1.0
5,400,1.0,1.0,1.0
6,271,0.6709316081680251,1.0,1.0
7,348,0.8710239807092497,1.0,1.0
8,60,0.16717842409601066,0.9333333333333333,1.0
9,142,0.34941559246764553,1.0,1.0
10,64,0.18050085395267362,1.0,1.0
11,400,1.0,1.0,0.8666666666666667
12,201,0.5089278625259498,1.0,1.0
13,400,1.0,1.0,0.8666666666666667
14,64,0.16100090242687856,1.0,0.9333333333333333
15,130,0.30592960831399035,1.0,1.0
