solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.11017098898115843,0.8,0.7333333333333333
1,40,0.08325013783286372,0.8666666666666667,0.8666666666666667
2,40,0.10465454407244644,0.8,0.8
3,40,0.09015400272070173,0.7333333333333333,0.8666666666666667
4,40,0.09954331382582488,0.8,0.8
5,40,0.09508866943961711,0.9333333333333333,0.9333333333333333
6,40,0.09642132595963776,0.9333333333333333,0.9333333333333333
7,40,0.11689414131102527,0.8666666666666667,0.8666666666666667
8,40,0.09495784041706569,0.9333333333333333,1.0
9,40,0.10308940643128275,1.0,1.0
10,40,0.08659230198630723,0.9333333333333333,0.9333333333333333
11,40,0.10987385176812638,0.7333333333333333,0.8666666666666667
12,40,0.09342371025412642,1.0,1.0
13,40,0.11151294512504162,0.8666666666666667,1.0
14,40,0.12326489256161391,0.8666666666666667,0.8
15,40,0.09106548984349506,0.9333333333333333,0.9333333333333333
