solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,145,0.33317009639676654,1.0,0.9333333333333333
1,360,0.9512986866931346,1.0,1.0
2,188,0.49572314468833767,0.9333333333333333,0.9333333333333333
3,400,1.0,1.0,0.8666666666666667
4,94,0.1813910615286688,0.8,0.8
5,400,1.0,1.0,1.0
6,140,0.2824652417017513,0.9333333333333333,0.9333333333333333
7,400,1.0,1.0,1.0
8,37,0.0825801030198363,1.0,0.9333333333333333
9,152,0.32525598971650277,1.0,1.0
10,53,0.07301089605614107,0.4,0.4
11,112,0.2789331556794958,0.8,0.9333333333333333
12,182,0.4575377477244329,1.0,1.0
13,104,0.2575075879433183,0.8666666666666667,1.0
14,90,0.2025455972035577,1.0,0.9333333333333333
15,112,0.3093432473667557,0.6,0.6
