solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,80,0.20967326250078863,0.8666666666666667,0.9333333333333333
1,80,0.19805874306154794,1.0,1.0
2,80,0.185512473906037,0.9333333333333333,0.9333333333333333
3,80,0.1999849864235917,0.8,0.9333333333333333
4,80,0.17992144814052952,0.8,0.8
5,80,0.21504303491650148,0.8666666666666667,0.8666666666666667
6,80,0.22351004290781656,0.8,0.8
7,80,0.20606772629437997,0.9333333333333333,0.9333333333333333
8,80,0.19642750422240396,0.9333333333333333,1.0
9,80,0.2085251323489817,1.0,1.0
10,80,0.2087050066353631,1.0,1.0
11,80,0.22371155866365158,0.8,0.9333333333333333
12,80,0.19964565938687132,1.0,1.0
13,80,0.20731590753537807,0.8666666666666667,1.0
14,80,0.1871616644801782,0.9333333333333333,1.0
15,80,0.17383494216830622,1.0,1.0
