solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,85,0.2084336421458461,1.0,1.0
1,85,0.19493354749677222,0.8666666666666667,0.8
2,81,0.2037181658957048,1.0,1.0
3,84,0.2185718037140393,1.0,0.9333333333333333
4,86,0.1914369008913739,0.7333333333333333,0.7333333333333333
5,68,0.1837130540389547,0.9333333333333333,0.9333333333333333
6,81,0.19400034177359465,1.0,1.0
7,83,0.1888568640390465,0.9333333333333333,0.9333333333333333
8,47,0.12025693123441536,0.9333333333333333,0.9333333333333333
9,86,0.2064606922896887,1.0,1.0
10,130,0.31238519009018406,1.0,1.0
11,81,0.19737609039160126,1.0,1.0
12,369,0.9180092927103903,1.0,1.0
13,82,0.19538013234032992,0.9333333333333333,0.9333333333333333
14,81,0.19949158665746825,1.0,1.0
15,83,0.159691214725329,0.8666666666666667,0.8666666666666667
