solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,150,0.25142876403322284,0.4666666666666667,0.4666666666666667
1,194,0.3273341458409255,0.6,0.5333333333333333
2,85,0.1322650073262029,0.6666666666666666,0.6666666666666666
3,111,0.17391398984484438,0.5333333333333333,0.6
4,233,0.47999234908271876,0.6666666666666666,0.6666666666666666
5,247,0.5128651944039295,0.8,0.8
6,88,0.13816495644008883,0.5333333333333333,0.5333333333333333
7,400,1.0,1.0,1.0
8,101,0.17318543683152732,0.9333333333333333,0.9333333333333333
9,71,0.12194507397816569,0.6,0.6
10,71,0.15700773044293564,1.0,1.0
11,111,0.19345759213980426,0.8,0.8
12,250,0.6188327925631826,1.0,1.0
13,102,0.16188757910993032,0.7333333333333333,0.7333333333333333
14,98,0.2033226379612379,1.0,1.0
15,96,0.15446858055473925,0.8666666666666667,0.8666666666666667
