solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.10310832324280422,1.0,0.9333333333333333
1,40,0.10640290795326018,0.8666666666666667,0.8666666666666667
2,53,0.12466472723436081,0.9333333333333333,0.9333333333333333
3,40,0.09809577933342495,0.9333333333333333,0.8
4,40,0.1106844747155825,0.9333333333333333,0.9333333333333333
5,41,0.1134234727986617,0.8666666666666667,0.8666666666666667
6,40,0.09495176285086136,1.0,1.0
7,43,0.10500001146406154,0.8666666666666667,0.8666666666666667
8,49,0.14927100051872252,0.7333333333333333,0.8
9,40,0.08542878786492256,0.6666666666666666,0.6666666666666666
10,60,0.13495660648496635,0.7333333333333333,0.7333333333333333
11,46,0.10063908610203601,0.9333333333333333,0.8
12,40,0.09430364213051876,1.0,1.0
13,48,0.10978277004053845,0.9333333333333333,0.8
14,40,0.08107803171839174,0.9333333333333333,1.0
15,40,0.1022764729643775,1.0,1.0
