solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,153,0.41655539384347434,1.0,0.9333333333333333
1,250,0.7397607831824616,0.7333333333333333,0.7333333333333333
2,176,0.5192205052285541,0.6666666666666666,0.6666666666666666
3,123,0.3330086382169049,0.9333333333333333,0.8
4,81,0.206625718071939,1.0,1.0
5,124,0.3208653632196602,1.0,1.0
6,143,0.3780019969495059,1.0,1.0
7,173,0.4444073494346244,1.0,1.0
8,43,0.09563476426034853,1.0,0.9333333333333333
9,75,0.18098794714822442,1.0,1.0
10,86,0.21033020993057153,1.0,1.0
11,108,0.31124234778276494,0.8,0.9333333333333333
12,40,0.09919140144162537,1.0,1.0
13,71,0.20833506464466747,0.8666666666666667,1.0
14,43,0.07878233261255527,0.9333333333333333,1.0
15,58,0.14040829178831427,1.0,1.0
