solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,99,0.264523020497489,1.0,0.9333333333333333
1,88,0.21057745039759573,0.8666666666666667,0.8666666666666667
2,98,0.29448397870653703,0.6666666666666666,0.6666666666666666
3,82,0.2042821614422509,0.8666666666666667,1.0
4,89,0.215607727074822,1.0,1.0
5,81,0.21323155757483855,0.9333333333333333,0.9333333333333333
6,85,0.22176048895953462,1.0,1.0
7,86,0.18722497783865658,0.8,0.8
8,77,0.21189021705806782,0.9333333333333333,1.0
9,87,0.20859850074589945,1.0,1.0
10,81,0.22317046503930205,1.0,1.0
11,91,0.24040947147410863,0.8666666666666667,1.0
12,162,0.4073609742707873,1.0,1.0
13,120,0.3351766436139257,0.8666666666666667,1.0
14,46,0.07856394818578892,0.9333333333333333,1.0
15,82,0.1973523679851602,1.0,1.0
