solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,440,0.0863868573277516,0.8518518518518519,0.7777777777777778,0.9846743295019157
1,446,0.09273687310656704,1.0,0.9259259259259259,0.9856302268296492
2,527,0.10984767103507243,0.9259259259259259,0.8888888888888888,0.9859039369731734
3,1427,0.4030788852342196,0.8518518518518519,0.8148148148148148,0.9846743295019157
4,425,0.07766079231549691,1.0,1.0,0.9846743295019157
5,5301,1.0,1.0,1.0,0.9823457051073623
6,451,0.08869984375441847,0.9259259259259259,0.9259259259259259,0.9841269841269842
7,878,0.186003672332037,0.8148148148148148,0.8148148148148148,0.9841269841269842
8,814,0.15529995690749682,0.8888888888888888,0.8518518518518519,0.9813902572523261
9,497,0.08966815626551301,0.9629629629629629,0.9629629629629629,0.9495004878844914
10,425,0.08078264613144698,0.9629629629629629,0.9629629629629629,0.9863163656267103
11,431,0.08308998459491261,0.9259259259259259,0.9259259259259259,0.9852216748768472
12,431,0.08641166334890468,1.0,1.0,0.979608603672123
13,425,0.0828981346204327,0.9259259259259259,0.9629629629629629,0.9863163656267103
14,427,0.07543032424610618,0.9629629629629629,0.9629629629629629,0.9845353862555538
15,1044,0.24963415348517537,0.8518518518518519,0.8518518518518519,0.9839879659685059
16,425,0.08279905055061137,0.9259259259259259,0.9629629629629629,0.9808429118773946
17,5301,1.0,1.0,0.9629629629629629,0.983032293377121
18,5301,1.0,1.0,0.9259259259259259,0.9841269841269842
19,432,0.08413699501897622,0.9629629629629629,0.9629629629629629,0.9863163656267103
20,431,0.07529678190899093,0.8888888888888888,0.8888888888888888,0.9770114942528736
21,826,0.17035918500599673,0.8888888888888888,0.8888888888888888,0.9559266714594363
22,5301,1.0,1.0,0.9259259259259259,0.9863163656267103
23,867,0.18335795464071725,1.0,1.0,0.9863163656267103
24,431,0.07756955098465614,0.9629629629629629,0.9629629629629629,0.9852216748768472
25,512,0.0895900582809005,0.8888888888888888,0.8888888888888888,0.9846660841313314
26,434,0.07922708658747574,0.8888888888888888,0.8888888888888888,0.9837142558249821
27,846,0.1772536359293228,0.9629629629629629,0.9259259259259259,0.9845312260763086
