solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,54,0.11186628526083113,0.9545454545454546,0.8636363636363636,0.9493452229528039
1,54,0.09913690123592316,0.4090909090909091,0.4090909090909091,0.9391993238410016
2,54,0.1476947367719397,0.8636363636363636,0.7727272727272727,0.954995521565331
3,54,0.09336098276599969,0.8636363636363636,0.9090909090909091,0.946119739911409
4,54,0.10157497283861423,0.9545454545454546,0.8636363636363636,0.9569946794506207
5,54,0.09458741564455765,0.5909090909090909,0.5909090909090909,0.9040089128579282
6,54,0.1029336161616568,0.7272727272727273,0.7727272727272727,0.8779042100745363
7,54,0.07133930818032004,0.5454545454545454,0.5454545454545454,0.899159773719359
8,54,0.12098924277906385,0.8636363636363636,0.8636363636363636,0.9468482208539334
9,54,0.10029511075480887,0.7727272727272727,0.7727272727272727,0.946119739911409
10,54,0.13510581051157058,0.8181818181818182,0.8181818181818182,0.9062584224431911
11,54,0.08616195968177429,0.6818181818181818,0.7272727272727273,0.9278300688681896
12,54,0.12839527401225084,0.8181818181818182,0.7727272727272727,0.88136441810974
13,54,0.15074142411936312,0.9090909090909091,0.9545454545454546,0.9513219959313626
14,54,0.08878266686326369,0.9545454545454546,0.9545454545454546,0.9239130434782609
15,54,0.10306086705536648,0.8636363636363636,0.8181818181818182,0.9409149682950576
16,54,0.10087944524920989,0.6818181818181818,0.7272727272727273,0.9330368458796948
17,54,0.10977855584839512,0.9545454545454546,1.0,0.9577465081116782
18,54,0.06802312155033274,0.7727272727272727,0.5909090909090909,0.9480970016458112
19,54,0.1259229649613884,0.5454545454545454,0.5909090909090909,0.9088213768923511
20,54,0.10394209999896972,0.4090909090909091,0.3181818181818182,0.9510628942474142
21,54,0.121869134716325,0.9090909090909091,0.8636363636363636,0.9503336094420831
22,54,0.10749216716313444,0.7727272727272727,0.7272727272727273,0.9387351778656127
