solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,141,0.26100387480707726,0.6,0.6666666666666666
1,213,0.42702809650586193,0.8666666666666667,0.8666666666666667
2,147,0.31280325437488615,0.9333333333333333,0.9333333333333333
3,59,0.15521047909014404,0.9333333333333333,0.8
4,150,0.30678697774115593,0.7333333333333333,0.7333333333333333
5,131,0.26468789535708503,0.8666666666666667,0.8666666666666667
6,133,0.2710268418996039,0.9333333333333333,0.9333333333333333
7,164,0.3254206038738044,0.8,0.8
8,140,0.308437267145113,1.0,0.9333333333333333
9,78,0.20153705910013692,1.0,1.0
10,66,0.14752903450888635,1.0,1.0
11,150,0.2976753856261943,0.8,0.6666666666666666
12,40,0.10165559031701996,1.0,1.0
13,68,0.17556573426221345,0.8666666666666667,1.0
14,76,0.19447622068832895,1.0,0.9333333333333333
15,104,0.2075312627284606,1.0,1.0
