solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,99,0.24757352622992385,1.0,1.0
1,168,0.4414794727452748,1.0,0.9333333333333333
2,119,0.33902558731162036,1.0,1.0
3,133,0.33387617878196435,0.9333333333333333,1.0
4,84,0.1887083516484743,0.7333333333333333,0.7333333333333333
5,85,0.1910648090577114,0.8,0.8
6,140,0.30638055423153554,0.9333333333333333,0.9333333333333333
7,101,0.21564872367783944,0.8666666666666667,0.8666666666666667
8,137,0.44798395447016504,0.7333333333333333,0.7333333333333333
9,106,0.25184062622935693,1.0,1.0
10,40,0.10825511029477601,0.9333333333333333,0.9333333333333333
11,192,0.5245552452105724,1.0,1.0
12,40,0.09832307633111623,1.0,1.0
13,203,0.47126604869456706,0.9333333333333333,0.9333333333333333
14,93,0.33483730121281374,0.6666666666666666,0.6666666666666666
15,309,0.8925378862889035,0.8666666666666667,0.8666666666666667
