solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,82,0.20513198003461008,1.0,1.0
1,84,0.19335743703742236,0.9333333333333333,0.8666666666666667
2,83,0.20407241023931494,1.0,1.0
3,83,0.20894375738324367,0.9333333333333333,1.0
4,82,0.20087174764210236,0.8666666666666667,0.8666666666666667
5,93,0.23887864084520488,0.9333333333333333,0.9333333333333333
6,81,0.21316755164560364,0.8,0.8
7,83,0.22298872112836124,0.8666666666666667,0.8666666666666667
8,82,0.22263697238249713,1.0,1.0
9,84,0.20793280148369953,1.0,1.0
10,126,0.31564229287488266,1.0,1.0
11,83,0.19397703008515535,0.9333333333333333,0.9333333333333333
12,244,0.6098083980849214,1.0,1.0
13,84,0.17503761660751588,0.9333333333333333,0.9333333333333333
14,48,0.09200335378393949,1.0,1.0
15,75,0.1830746931280878,1.0,1.0
