solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.09878005195326546,1.0,0.9333333333333333
1,40,0.10109959500400653,0.9333333333333333,0.9333333333333333
2,40,0.08479693180064594,0.9333333333333333,0.9333333333333333
3,40,0.08968894127549425,0.7333333333333333,0.8666666666666667
4,40,0.10998975886106314,0.9333333333333333,0.9333333333333333
5,40,0.10131814477278021,0.9333333333333333,0.9333333333333333
6,40,0.11278816906910324,0.8666666666666667,0.8666666666666667
7,40,0.10801678891357773,0.9333333333333333,0.9333333333333333
8,40,0.0856520368636567,1.0,0.9333333333333333
9,40,0.11126325368313297,0.7333333333333333,0.7333333333333333
10,40,0.10621895906718204,1.0,1.0
11,40,0.08545209515666437,0.8,0.6666666666666666
12,40,0.10073791367204644,1.0,1.0
13,40,0.09613396366975156,0.8,0.9333333333333333
14,40,0.10901670151999472,1.0,0.9333333333333333
15,40,0.08768319649629032,0.9333333333333333,0.9333333333333333
