solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,238,0.5774848085194277,0.8,0.8666666666666667
1,241,0.6042452218075663,1.0,1.0
2,64,0.145805422061219,0.9333333333333333,0.9333333333333333
3,208,0.5261263234059907,0.9333333333333333,0.8
4,88,0.22762459430142815,1.0,1.0
5,70,0.1921719477090933,0.8666666666666667,0.8666666666666667
6,136,0.3447917353295013,1.0,1.0
7,238,0.6073014970914131,1.0,1.0
8,147,0.41025977992872303,0.9333333333333333,1.0
9,80,0.20400319936247824,1.0,1.0
10,44,0.11638832973795826,1.0,1.0
11,159,0.3874866448777975,1.0,0.8666666666666667
12,40,0.10386272878219507,1.0,1.0
13,237,0.5848013237229345,0.9333333333333333,0.8
14,126,0.3188012314682698,1.0,0.9333333333333333
15,109,0.2528851213233106,1.0,1.0
