solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,80,0.235673611090367,1.0,0.9333333333333333
1,80,0.23689490521751497,0.7333333333333333,0.7333333333333333
2,80,0.27570425921183617,0.6666666666666666,0.6666666666666666
3,80,0.2253789224127412,0.9333333333333333,0.8
4,80,0.18831347799932788,0.8,0.8
5,80,0.2038474099231923,1.0,1.0
6,80,0.20933739582041075,1.0,1.0
7,80,0.21242142572735973,1.0,1.0
8,80,0.2490226532623605,0.8666666666666667,0.9333333333333333
9,80,0.21122613711570268,0.9333333333333333,0.9333333333333333
10,80,0.18104093424802878,1.0,1.0
11,80,0.22541155797964796,0.8,0.9333333333333333
12,80,0.17926048873648442,1.0,1.0
13,80,0.22879841037898957,0.8666666666666667,1.0
14,80,0.3013581243501858,0.5333333333333333,0.4666666666666667
15,80,0.2378446317355447,0.6,0.6
