solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,80,0.23260659350802826,1.0,0.9333333333333333
1,80,0.19463333702400654,0.8666666666666667,0.8666666666666667
2,80,0.21243338523568214,1.0,1.0
3,80,0.2159739195461002,1.0,0.8666666666666667
4,80,0.20944663628316967,1.0,1.0
5,80,0.20646974869100748,0.9333333333333333,0.9333333333333333
6,80,0.20784402627257878,0.9333333333333333,0.9333333333333333
7,80,0.21333415030533423,0.9333333333333333,0.9333333333333333
8,80,0.1755934191512813,1.0,0.9333333333333333
9,80,0.20407315078519464,1.0,1.0
10,80,0.2026186833259842,1.0,1.0
11,80,0.17401418906200442,0.8666666666666667,0.7333333333333333
12,80,0.20790031673952813,1.0,1.0
13,80,0.22367233790385813,0.8666666666666667,1.0
14,80,0.2039660491111242,1.0,0.9333333333333333
15,80,0.17446321585229052,1.0,1.0
