solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,150,0.08554285453464457,0.9090909090909091,0.8181818181818182,0.7645169494575678
1,16,0.021247986991427704,0.45454545454545453,0.5454545454545454,0.9421652164426048
2,117,0.1748704192509713,0.4090909090909091,0.5,0.7915947788966828
3,12,0.03237307170771388,0.7727272727272727,0.7272727272727273,0.9352448003721974
4,531,1.0,1.0,0.9090909090909091,0.9569946794506207
5,15,0.023430623844493587,0.8181818181818182,0.8181818181818182,0.9488259717068922
6,23,0.040258869864359184,0.6363636363636364,0.5,0.9530401559818165
7,11,0.02400403478829517,0.2727272727272727,0.36363636363636365,0.9446367936106074
8,21,0.03426127039837179,0.5,0.5,0.860816058750234
9,22,0.022260582928701787,0.5,0.5,0.9255873991846284
10,17,0.023073611131876448,0.7272727272727273,0.7272727272727273,0.9141733431632189
11,531,1.0,1.0,0.9545454545454546,0.953534471415417
12,531,1.0,1.0,0.8636363636363636,0.9374845850814518
13,18,0.02361521499666017,0.8636363636363636,0.9090909090909091,0.9532987689099213
14,14,0.018942781965765394,0.9090909090909091,0.9090909090909091,0.9397233201581027
15,13,0.025374941567652028,0.5454545454545454,0.5,0.8983933249564476
16,14,0.024035746326254534,0.8181818181818182,0.7727272727272727,0.9429207107724882
17,531,1.0,1.0,0.9545454545454546,0.92512975396546
18,12,0.022900413153014252,0.8181818181818182,0.7272727272727273,0.9480970016458112
19,52,0.04909302682962232,0.5,0.45454545454545453,0.9147516958280271
20,123,0.20724799605839903,0.7272727272727273,0.8181818181818182,0.9411765855754037
21,11,0.01920860621887968,0.8181818181818182,0.7727272727272727,0.8030640225394617
22,75,0.07206284735083819,0.3181818181818182,0.36363636363636365,0.8290513833992096
