solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,71,0.1698422895099584,1.0,1.0
1,40,0.11424713966200596,0.8666666666666667,0.9333333333333333
2,132,0.3452555222191891,0.8666666666666667,0.8666666666666667
3,163,0.39325099853926626,1.0,0.9333333333333333
4,64,0.1626183823365044,1.0,1.0
5,105,0.2432933238477177,0.8666666666666667,0.8666666666666667
6,61,0.15046798797944336,1.0,1.0
7,128,0.3157643851157551,1.0,1.0
8,70,0.18144004595599156,1.0,1.0
9,47,0.12142018451086767,1.0,1.0
10,40,0.10780824787166202,0.9333333333333333,0.9333333333333333
11,107,0.26283138069760337,1.0,1.0
12,40,0.10579446101885123,1.0,1.0
13,52,0.10826332071121174,0.7333333333333333,0.7333333333333333
14,65,0.17372577816510235,1.0,1.0
15,101,0.25804188484825413,1.0,1.0
