solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,54,0.016411051654642697,0.6363636363636364,0.6363636363636364,0.9453916769956865
1,54,0.017330691758627465,0.8636363636363636,0.7727272727272727,0.9441424781770069
2,54,0.0222713766237878,0.7727272727272727,0.6818181818181818,0.9458593454274542
3,54,0.03153416602488511,0.6363636363636364,0.5909090909090909,0.9342561695049963
4,54,0.019369041569550775,0.8181818181818182,0.7272727272727273,0.892733673082552
5,54,0.02027595535948328,0.5909090909090909,0.5909090909090909,0.8934489478240512
6,54,0.024320422500584138,0.8636363636363636,0.8181818181818182,0.9530401559818165
7,54,0.02225360816790111,0.45454545454545453,0.5454545454545454,0.9456254244778084
8,54,0.019685570297502158,0.36363636363636365,0.36363636363636365,0.9349817157361818
9,54,0.020872924219435974,0.5909090909090909,0.5909090909090909,0.9411765855754037
10,54,0.03347140040948835,0.7272727272727273,0.6363636363636364,0.9201095337032398
11,54,0.03812230984266073,0.5454545454545454,0.5,0.8517054920937084
12,54,0.028310381762845456,0.7272727272727273,0.7727272727272727,0.9189323910633801
13,54,0.05524432715701293,0.9090909090909091,0.9545454545454546,0.9513219959313626
14,54,0.01726514597458647,0.6363636363636364,0.6363636363636364,0.9397233201581027
15,54,0.026616357047352563,0.5909090909090909,0.6363636363636364,0.95179259798633
16,54,0.025723944799333764,0.7272727272727273,0.6818181818181818,0.9436481627434066
17,54,0.01980087521968506,0.45454545454545453,0.5,0.9508278026867227
18,54,0.020236732617869794,0.6818181818181818,0.7727272727272727,0.8798814718089384
19,54,0.01882451848046946,0.45454545454545453,0.4090909090909091,0.8603904389176635
20,54,0.025368032615828463,0.7272727272727273,0.8181818181818182,0.9411765855754037
21,54,0.01829561072982715,0.7727272727272727,0.8181818181818182,0.8030640225394617
22,54,0.023704936466692646,0.5454545454545454,0.5909090909090909,0.8290513833992096
