solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,83,0.21493400089169679,0.9333333333333333,1.0
1,82,0.24105755091467362,0.7333333333333333,0.7333333333333333
2,92,0.2560974563695231,0.6666666666666666,0.6666666666666666
3,324,0.9428382119474785,0.9333333333333333,0.8
4,83,0.21355177066241177,1.0,1.0
5,104,0.2552074546172807,0.9333333333333333,0.9333333333333333
6,82,0.19247092852968045,0.9333333333333333,0.9333333333333333
7,87,0.21309315797554798,0.8666666666666667,0.8666666666666667
8,81,0.19571780116962578,1.0,0.9333333333333333
9,81,0.17918706741589355,1.0,1.0
10,57,0.15478100198434155,1.0,1.0
11,93,0.2656446723117609,0.8,0.9333333333333333
12,122,0.2921424039337185,1.0,1.0
13,86,0.21441124747608112,0.9333333333333333,0.8
14,54,0.1557468119557092,1.0,0.9333333333333333
15,83,0.2094526196010772,1.0,1.0
