solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,49,0.12684962959852597,1.0,1.0
1,130,0.34758746139635527,0.8666666666666667,0.9333333333333333
2,65,0.15893124248100632,0.9333333333333333,0.9333333333333333
3,107,0.2690280140901141,0.9333333333333333,1.0
4,212,0.4582774124524227,0.7333333333333333,0.7333333333333333
5,202,0.4202272065055606,0.8,0.8
6,45,0.11922879725205486,0.8,0.8
7,203,0.43005765832251297,0.8666666666666667,0.8666666666666667
8,129,0.3187920221623613,1.0,1.0
9,107,0.24145618114471656,1.0,1.0
10,54,0.1368370062967591,1.0,1.0
11,103,0.25260701191686946,0.9333333333333333,0.9333333333333333
12,47,0.11666239274676561,1.0,1.0
13,137,0.3834365316713282,0.7333333333333333,0.7333333333333333
14,60,0.13940865318040302,1.0,1.0
15,249,0.6230692699461428,1.0,1.0
