solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,303,0.05449809733009205,0.7777777777777778,0,0
1,258,0.05455916787118066,0.8888888888888888,0,0
2,276,0.05418787903036578,0.9629629629629629,0,0
3,289,0.05444318407147915,1.0,0,0
4,300,0.054469298979839036,0.8888888888888888,0,0
5,280,0.05412619157826008,0.9629629629629629,0,0
6,304,0.05411582133936904,0.9259259259259259,0,0
7,311,0.05447745120019466,0.8148148148148148,0,0
8,247,0.05431936712103891,0.8148148148148148,0,0
9,290,0.05451545434659363,0.6296296296296297,0,0
10,287,0.05422680765660357,1.0,0,0
11,301,0.05445267104592862,0.9629629629629629,0,0
12,267,0.0545037260069369,0.9259259259259259,0,0
13,297,0.05440544160902283,0.9259259259259259,0,0
14,303,0.05454976059511587,0.8888888888888888,0,0
15,254,0.054281629271893506,1.0,0,0
16,248,0.054510083576425866,0.8148148148148148,0,0
17,299,0.0545124668287807,0.9259259259259259,0,0
18,286,0.054257429426072486,1.0,0,0
19,279,0.05442935735632878,0.8888888888888888,0,0
20,279,0.05430521420594438,0.8888888888888888,0,0
21,286,0.05458406284743667,0.9629629629629629,0,0
22,256,0.05459427298085947,0.9259259259259259,0,0
23,264,0.05444125052174631,0.7407407407407407,0,0
24,289,0.054207629387701295,0.8148148148148148,0,0
25,272,0.054610469622489693,0.9259259259259259,0,0
26,271,0.054146873164170044,0.7777777777777778,0,0
27,291,0.054588031804025806,0.7037037037037037,0,0
28,334,0.05425018522931556,0.6666666666666666,0,0
29,285,0.054107139228838565,0.8518518518518519,0,0
30,287,0.05430505685099629,0.8888888888888888,0,0
31,268,0.05424437565959381,0.9259259259259259,0,0
32,322,0.05444045780024503,0.8888888888888888,0,0
33,276,0.05414416752216458,0.9259259259259259,0,0
34,319,0.05418465074761167,0.8148148148148148,0,0
35,292,0.054100851740301915,0.8518518518518519,0,0
36,256,0.05436883531891282,0.9629629629629629,0,0
37,283,0.05420221892985075,0.9259259259259259,0,0
38,274,0.054445644973301656,0.8888888888888888,0,0
39,283,0.05418495954284155,0.8888888888888888,0,0
40,298,0.05421445232902213,0.9629629629629629,0,0
41,318,0.05435126364470522,0.9629629629629629,0,0
42,332,0.05461795535085325,0.9259259259259259,0,0
43,324,0.054472280375899726,0.9629629629629629,0,0
44,307,0.05428707598244243,0.9259259259259259,0,0
45,294,0.05412349872973212,0.7777777777777778,0,0
46,265,0.05430413811744237,0.9259259259259259,0,0
47,266,0.05438786565140081,0.7777777777777778,0,0
48,267,0.05417843283601278,0.9629629629629629,0,0
49,287,0.05426935070954361,0.6296296296296297,0,0
50,249,0.05413409431019398,0.9629629629629629,0,0
51,259,0.05457685841073891,0.8148148148148148,0,0
52,273,0.05429246905282678,0.9629629629629629,0,0
53,300,0.05434373503634814,0.8148148148148148,0,0
54,289,0.05422324698086838,0.9259259259259259,0,0
55,243,0.054329235170471064,0.8888888888888888,0,0
56,271,0.054511042473512614,0.8888888888888888,0,0
57,295,0.05443309710767192,0.8148148148148148,0,0
58,257,0.05410132056436624,0.8518518518518519,0,0
59,279,0.05425319346128748,0.9629629629629629,0,0
60,310,0.05425223132931568,0.7407407407407407,0,0
61,272,0.054569319265780576,0.8888888888888888,0,0
62,338,0.05446102006067405,0.9629629629629629,0,0
63,261,0.05459730442599447,1.0,0,0
64,271,0.05414025133143794,0.9259259259259259,0,0
65,273,0.0545925044667025,0.8888888888888888,0,0
66,302,0.05450636971289632,0.8888888888888888,0,0
67,316,0.05415021643539067,0.9629629629629629,0,0
68,255,0.054224845404348014,0.9259259259259259,0,0
69,304,0.05433924087472561,0.8518518518518519,0,0
70,287,0.05457480406889401,0.9629629629629629,0,0
71,276,0.05414221897622385,1.0,0,0
72,280,0.05462068778084652,0.8888888888888888,0,0
73,270,0.054352226798460974,0.8888888888888888,0,0
74,274,0.054273584562532604,0.8888888888888888,0,0
75,287,0.054584486586921256,0.9259259259259259,0,0
76,329,0.054570121291301635,0.8518518518518519,0,0
77,309,0.054198676260765376,1.0,0,0
78,316,0.05421647858676375,0.9629629629629629,0,0
79,293,0.054213339631398155,0.8148148148148148,0,0
80,307,0.05418225398445644,0.9259259259259259,0,0
81,287,0.054188574860438946,1.0,0,0
82,321,0.054579906753080325,0.9629629629629629,0,0
83,296,0.05457279945048437,0.9629629629629629,0,0
84,271,0.054396303274028564,0.8888888888888888,0,0
85,286,0.05439730577072419,0.8888888888888888,0,0
86,284,0.05415091406341062,0.9259259259259259,0,0
87,281,0.05432293492317139,0.8148148148148148,0,0
88,295,0.05423346197889981,0.8148148148148148,0,0
89,275,0.054139175895742346,0.9259259259259259,0,0
90,276,0.05433134019618448,0.8518518518518519,0,0
91,287,0.05426740318975344,0.9629629629629629,0,0
92,285,0.05428015506983378,0.9259259259259259,0,0
93,297,0.05412593577802994,0.8148148148148148,0,0
94,287,0.05424508124366469,0.8888888888888888,0,0
95,325,0.05439583394005474,0.8518518518518519,0,0
96,283,0.05422759228210447,0.9629629629629629,0,0
97,290,0.05448761514778168,0.9259259259259259,0,0
98,279,0.0541047631786415,0.7777777777777778,0,0
99,280,0.05426270017079548,1.0,0,0
100,298,0.054163134807962324,0.8888888888888888,0,0
101,284,0.0544530413901056,0.9629629629629629,0,0
102,268,0.054190690266101904,0.7777777777777778,0,0
103,298,0.05409833037364944,0.8518518518518519,0,0
104,271,0.05453567686123614,0.8888888888888888,0,0
105,305,0.05461709839789446,1.0,0,0
106,278,0.054591452228013586,0.9629629629629629,0,0
107,288,0.054246227090318275,0.9629629629629629,0,0
108,270,0.05415100286342325,0.8888888888888888,0,0
109,346,0.054590705668659284,0.9259259259259259,0,0
110,318,0.05441994286620722,0.7037037037037037,0,0
111,293,0.0541559496259973,0.8888888888888888,0,0
112,297,0.05461282550020426,0.9259259259259259,0,0
113,304,0.05456366572181445,0.9629629629629629,0,0
114,312,0.05417312352735099,0.9259259259259259,0,0
115,293,0.054516676296393334,0.9259259259259259,0,0
116,281,0.05408505862342696,0.9259259259259259,0,0
117,250,0.054621949343660194,0.9259259259259259,0,0
118,253,0.05430373860984821,0.9259259259259259,0,0
119,284,0.054383577606090895,0.8148148148148148,0,0
120,302,0.05461414404264761,0.9259259259259259,0,0
121,287,0.054322368687180454,0.9629629629629629,0,0
122,313,0.054425788521277496,0.9629629629629629,0,0
123,264,0.054150438025398706,1.0,0,0
124,266,0.05412134151727631,0.8148148148148148,0,0
125,298,0.05442992112934005,0.8888888888888888,0,0
126,292,0.05409433088504212,0.8888888888888888,0,0
127,277,0.054107251685660655,0.9629629629629629,0,0
128,308,0.054268442792599056,0.9259259259259259,0,0
129,263,0.05436111084461387,0.9629629629629629,0,0
130,300,0.05409943164716109,0.8518518518518519,0,0
131,274,0.05447055034610028,0.9259259259259259,0,0
132,281,0.05453128539490561,0.9629629629629629,0,0
133,298,0.05452761419434965,0.8888888888888888,0,0
134,285,0.05422236862350062,0.9259259259259259,0,0
135,309,0.054483769765155114,0.9259259259259259,0,0
136,319,0.054340822167822496,0.9629629629629629,0,0
137,299,0.05437720603390424,0.9629629629629629,0,0
138,287,0.0541785922550518,0.9259259259259259,0,0
139,316,0.05446595336015277,0.8148148148148148,0,0
140,291,0.05439206561358434,0.9259259259259259,0,0
141,277,0.05425035044905269,0.8888888888888888,0,0
142,318,0.05460902325170722,0.7407407407407407,0,0
143,289,0.054162343859845696,0.7777777777777778,0,0
144,283,0.05458443932744816,0.9629629629629629,0,0
145,288,0.05444157420652995,0.9629629629629629,0,0
146,290,0.05422510027951436,0.9259259259259259,0,0
147,243,0.05418219602561714,0.8888888888888888,0,0
148,290,0.054353768027692644,0.9629629629629629,0,0
149,285,0.05439022713691901,0.8888888888888888,0,0
150,322,0.05453226746159864,0.8148148148148148,0,0
151,275,0.05460580315556043,0.9629629629629629,0,0
152,279,0.05443198542397203,0.7777777777777778,0,0
153,322,0.054413111104794847,0.9629629629629629,0,0
154,316,0.05444223661182284,0.8148148148148148,0,0
155,270,0.054510244990017755,0.8518518518518519,0,0
156,303,0.05454225807183345,0.9259259259259259,0,0
157,288,0.054184198474919176,0.8518518518518519,0,0
158,271,0.05424125803440505,0.9259259259259259,0,0
159,292,0.054372473515410226,0.9259259259259259,0,0
160,283,0.054552528311479345,0.8888888888888888,0,0
161,264,0.054293664041175575,0.9629629629629629,0,0
162,287,0.0543608884757139,0.9259259259259259,0,0
163,279,0.05414618222217597,0.9259259259259259,0,0
164,229,0.05458104235351142,0.8888888888888888,0,0
165,277,0.05444765858493844,0.9259259259259259,0,0
166,296,0.054507352538067426,0.9629629629629629,0,0
167,286,0.05423978444530653,0.7777777777777778,0,0
168,302,0.05422308576028014,0.9629629629629629,0,0
169,303,0.0542556136855194,0.9259259259259259,0,0
170,293,0.05429158320434161,1.0,0,0
171,320,0.05420107551440983,0.4444444444444444,0,0
