solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,83,0.11403386655692034,0.4666666666666667,0.5333333333333333
1,93,0.13444767076644798,0.7333333333333333,0.7333333333333333
2,82,0.1597929492974906,0.9333333333333333,0.9333333333333333
3,137,0.24060692932281003,0.6666666666666666,0.8
4,57,0.11088357097969981,0.7333333333333333,0.7333333333333333
5,102,0.15975013886474854,0.4,0.4
6,82,0.12761081568396918,0.4666666666666667,0.4666666666666667
7,92,0.1465295973544435,0.4666666666666667,0.4666666666666667
8,82,0.11806829702870045,1.0,0.9333333333333333
9,101,0.15766851706593912,0.5333333333333333,0.5333333333333333
10,102,0.16202507536801894,0.4,0.4
11,81,0.10738389202414553,0.6666666666666666,0.5333333333333333
12,132,0.3161800900836509,1.0,1.0
13,96,0.15582679661678941,0.7333333333333333,0.6
14,82,0.1417025177103596,0.9333333333333333,1.0
15,97,0.14328867618744548,0.8666666666666667,0.8666666666666667
