solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,80,0.22509142746115324,1.0,0.9333333333333333
1,80,0.19831635394020428,1.0,1.0
2,80,0.20290101729849833,0.9333333333333333,0.9333333333333333
3,80,0.23387057866974958,0.9333333333333333,0.8
4,80,0.18523448506206416,0.8,0.8
5,80,0.19717957371737346,1.0,1.0
6,80,0.18711975942815737,1.0,1.0
7,80,0.21352659986132108,0.9333333333333333,0.9333333333333333
8,80,0.17985434090790903,1.0,0.9333333333333333
9,80,0.19694884353053863,1.0,1.0
10,80,0.1978248387840905,1.0,1.0
11,80,0.19781957693226052,0.8,0.9333333333333333
12,80,0.20656595248287277,1.0,1.0
13,80,0.22340893369969936,0.8666666666666667,1.0
14,80,0.2128192457914202,0.9333333333333333,1.0
15,80,0.21160474776623273,0.9333333333333333,0.9333333333333333
