solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,125,0.3533862496118021,1.0,0.9333333333333333
1,154,0.43219064850423183,0.7333333333333333,0.7333333333333333
2,65,0.12541643898379395,0.8,0.8
3,139,0.3805267796137657,0.9333333333333333,0.8
4,154,0.35843208179336306,0.8,0.8
5,180,0.4594133718409199,1.0,1.0
6,91,0.2258761317878209,1.0,1.0
7,308,0.7733236042950875,1.0,1.0
8,90,0.2226864796274209,1.0,0.9333333333333333
9,88,0.2321720630372132,1.0,1.0
10,217,0.5003945294029785,0.9333333333333333,0.9333333333333333
11,220,0.5537558419628115,1.0,0.8666666666666667
12,40,0.10603952403756686,1.0,1.0
13,157,0.43237862312526903,0.8666666666666667,1.0
14,346,0.97020606489846,1.0,0.9333333333333333
15,116,0.3490882316546264,0.6,0.6
