solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,53,0.14043085675704475,0.8,0.7333333333333333
1,40,0.09858301048048512,0.8666666666666667,0.8666666666666667
2,41,0.08685308727590761,0.8,0.8
3,40,0.11400264728754834,0.9333333333333333,0.8
4,40,0.11410957987239195,0.9333333333333333,0.9333333333333333
5,46,0.1206210153789155,0.8666666666666667,0.8666666666666667
6,44,0.10666389283768729,1.0,1.0
7,41,0.09398510951957684,0.8666666666666667,0.8666666666666667
8,40,0.08502616548143979,1.0,0.9333333333333333
9,40,0.10322524584793556,1.0,1.0
10,40,0.09222015303426258,1.0,1.0
11,59,0.15194288292778999,0.9333333333333333,0.8
12,40,0.10338868969393755,1.0,1.0
13,40,0.09956583903226172,0.8666666666666667,1.0
14,40,0.12131123927867683,1.0,0.9333333333333333
15,40,0.11255416332905938,0.6,0.6
