solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,22,0.040122072585023434,0.6,0.6666666666666666
1,24,0.07014102072996545,0.7333333333333333,0.7333333333333333
2,24,0.045766697799768254,0.9333333333333333,0.9333333333333333
3,32,0.09154944515295155,0.9333333333333333,0.8
4,26,0.06867414547181655,1.0,1.0
5,31,0.09053691356834818,0.8666666666666667,0.8666666666666667
6,20,0.049276808632398236,1.0,1.0
7,20,0.06355468835612559,0.8666666666666667,0.8666666666666667
8,20,0.04369175753072299,1.0,0.9333333333333333
9,20,0.049880175026317836,1.0,1.0
10,29,0.06862278209002472,1.0,1.0
11,38,0.08936797189316147,0.8666666666666667,0.7333333333333333
12,20,0.05084296676341165,1.0,1.0
13,20,0.054743760731069256,0.8666666666666667,1.0
14,20,0.02604540214323217,0.9333333333333333,1.0
15,20,0.019436128630776855,0.8666666666666667,0.8666666666666667
