solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,561,0.10401638034837964,0.9259259259259259,1.0,0
1,550,0.10387254282893238,0.8888888888888888,0.9629629629629629,0
2,537,0.10352045470548546,0.9259259259259259,0.9629629629629629,0
3,592,0.10397540475270496,0.8888888888888888,0.8518518518518519,0
4,525,0.10384412362324302,1.0,1.0,0
5,600,0.10400353797875825,0.8888888888888888,0.8888888888888888,0
6,538,0.10403380309708425,0.9629629629629629,0.9629629629629629,0
7,553,0.10373155402111607,0.7777777777777778,0.7777777777777778,0
8,487,0.10397305340570819,0.8518518518518519,0.8148148148148148,0
9,625,0.10377965463886249,0.9629629629629629,0.9629629629629629,0
10,547,0.10369785855927947,0.9629629629629629,0.8888888888888888,0
11,573,0.10386155008123035,1.0,0.9259259259259259,0
12,546,0.10350909957806578,1.0,1.0,0
13,547,0.10352306046509485,0.9259259259259259,0.8888888888888888,0
14,548,0.10397863892411478,0.9629629629629629,0.8888888888888888,0
15,539,0.10382827367509088,0.8518518518518519,0.8518518518518519,0
16,588,0.10399073674773074,0.8888888888888888,1.0,0
17,545,0.10383446973346906,0.8518518518518519,0.8148148148148148,0
18,567,0.10399773124246085,0.8518518518518519,0.9259259259259259,0
19,547,0.10384518546964291,1.0,1.0,0
20,569,0.10367963736918578,0.9629629629629629,0.8148148148148148,0
21,564,0.10365682832225608,0.8888888888888888,0.8888888888888888,0
22,534,0.10393135067297633,0.9259259259259259,1.0,0
23,562,0.10357982058003444,0.9259259259259259,0.9259259259259259,0
24,556,0.10355963618450299,0.7777777777777778,0.7777777777777778,0
25,502,0.10400612118554001,0.9629629629629629,0.9629629629629629,0
26,556,0.10385063582796826,0.8518518518518519,0.8518518518518519,0
27,561,0.10400307278682465,0.9629629629629629,0.9259259259259259,0
