solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,89,0.24801422233263953,0.9333333333333333,0.8666666666666667
1,83,0.2321532074894836,0.6,0.6
2,83,0.21781427142207657,0.6666666666666666,0.6666666666666666
3,86,0.20078648160220808,0.9333333333333333,0.8
4,78,0.13979408279408906,0.7333333333333333,0.7333333333333333
5,88,0.18248273298253084,0.8666666666666667,0.8666666666666667
6,83,0.1628842621453414,0.9333333333333333,0.9333333333333333
7,84,0.13646930820209288,0.5333333333333333,0.5333333333333333
8,66,0.1311486784965945,0.9333333333333333,1.0
9,87,0.17467513348657385,1.0,1.0
10,43,0.052165838822652834,0.2,0.2
11,111,0.2752451787531666,0.8,0.9333333333333333
12,113,0.2775019404039954,1.0,1.0
13,85,0.2209547717222662,0.8666666666666667,1.0
14,34,0.04884938758953414,0.9333333333333333,1.0
15,85,0.2440349715782391,0.6,0.6
