solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,123,0.30024031611835283,0.8666666666666667,0.8666666666666667
1,296,0.8323251134396642,0.8666666666666667,0.9333333333333333
2,237,0.6389108611210045,1.0,1.0
3,241,0.6575795251696925,0.9333333333333333,0.8666666666666667
4,244,0.5450048008619658,0.7333333333333333,0.7333333333333333
5,70,0.15557595977523409,0.8,0.8
6,182,0.40784101787914445,0.9333333333333333,0.9333333333333333
7,111,0.2508671822978026,0.8666666666666667,0.8666666666666667
8,204,0.6574269400196304,0.7333333333333333,0.7333333333333333
9,263,0.6470256579168127,1.0,1.0
10,40,0.10622379281700624,0.9333333333333333,0.9333333333333333
11,130,0.38030127929510427,0.8666666666666667,0.8666666666666667
12,105,0.2552981099068399,1.0,1.0
13,154,0.37685112211638117,0.9333333333333333,0.9333333333333333
14,119,0.38502588459801235,0.6666666666666666,0.6666666666666666
15,268,0.7905730824077808,0.8,0.8
