solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,40,0.07664249802889554,0.7333333333333333,0.7333333333333333
1,40,0.11057497446555177,0.8666666666666667,0.9333333333333333
2,40,0.09791190334723864,0.9333333333333333,0.9333333333333333
3,40,0.09247727794957242,0.9333333333333333,1.0
4,40,0.10486502554906774,1.0,1.0
5,40,0.10807522635562261,0.9333333333333333,0.9333333333333333
6,40,0.1069319571653675,1.0,1.0
7,40,0.10049381303970241,0.8666666666666667,0.8666666666666667
8,40,0.12728155267549643,0.6,0.6
9,40,0.10317970265665505,1.0,1.0
10,40,0.09466293942040595,1.0,1.0
11,40,0.08083429942270783,0.9333333333333333,0.9333333333333333
12,40,0.10343507526699322,1.0,1.0
13,40,0.10740720329978751,0.8666666666666667,0.8666666666666667
14,40,0.09658880335785518,1.0,1.0
15,40,0.13525284029818374,0.6,0.6
