solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,82,0.20921432108471166,1.0,1.0
1,81,0.19056759159649964,0.9333333333333333,1.0
2,51,0.15519136827346783,0.8,0.8
3,85,0.21024209628850746,1.0,0.9333333333333333
4,62,0.16693494662165623,1.0,1.0
5,94,0.23600660451208713,0.9333333333333333,0.9333333333333333
6,83,0.20880258427449164,1.0,1.0
7,82,0.19565393203966383,1.0,1.0
8,72,0.17049508867518456,1.0,1.0
9,83,0.21939158101669254,1.0,1.0
10,118,0.2949352144026025,1.0,1.0
11,83,0.23213446417214076,0.7333333333333333,0.7333333333333333
12,208,0.5130167018667761,1.0,1.0
13,83,0.2067027765443156,1.0,1.0
14,45,0.14058133698341402,0.8666666666666667,0.8666666666666667
15,81,0.2163456239081412,0.9333333333333333,0.9333333333333333
