solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,200,0.5176871418364001,1.0,0.9333333333333333
1,307,0.7953919162585718,1.0,1.0
2,314,0.787356834982723,1.0,1.0
3,125,0.2879528437961071,0.9333333333333333,0.8
4,199,0.4311264066228497,0.8,0.8
5,107,0.21506259715390133,0.8666666666666667,0.8666666666666667
6,122,0.23525133877324428,0.9333333333333333,0.9333333333333333
7,125,0.2407881845715146,0.8,0.8
8,54,0.08408747105144604,1.0,0.9333333333333333
9,108,0.24139542509971557,1.0,1.0
10,236,0.5224739608842175,0.9333333333333333,0.9333333333333333
11,115,0.2877155957179645,0.8,0.9333333333333333
12,40,0.09840588185545988,1.0,1.0
13,107,0.25862471719384433,0.8666666666666667,1.0
14,40,0.04533305027110624,0.9333333333333333,1.0
15,110,0.3012409058069426,0.6,0.6
