solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc,spearman
0,66,0.14993021429917655,0.7727272727272727,0.8636363636363636,0.8288827002296709
1,64,0.141965819825572,0.9090909090909091,0.8181818181818182,0.9421652164426048
2,64,0.10526152629369519,0.8636363636363636,0.7727272727272727,0.903337702088844
3,64,0.10872825516296869,0.7272727272727273,0.6818181818181818,0.8156204654408697
4,72,0.15783570994761562,0.5454545454545454,0.6363636363636364,0.9577258505452059
5,64,0.15671386572411836,0.7727272727272727,0.7727272727272727,0.9488259717068922
6,64,0.1163280872091627,0.6363636363636364,0.7727272727272727,0.9527814734128094
7,66,0.1465552485489248,0.9090909090909091,0.8181818181818182,0.9446367936106074
8,64,0.12169952218932091,0.6363636363636364,0.6363636363636364,0.9310262140302646
9,64,0.1556443834286235,0.5909090909090909,0.5909090909090909,0.892733673082552
10,64,0.1094746417527472,0.8181818181818182,0.7272727272727273,0.934950010053292
11,64,0.13288335513583535,0.6363636363636364,0.5909090909090909,0.9070688206569673
12,65,0.1659949292537607,0.3181818181818182,0.2727272727272727,0.847541414557032
13,64,0.11812715457149635,0.8636363636363636,0.9090909090909091,0.9453916769956865
14,64,0.0978564180076413,1.0,1.0,0.9397233201581027
15,64,0.09409281847540502,0.7727272727272727,0.7272727272727273,0.9351816339909601
16,64,0.09941432855584859,0.5909090909090909,0.6363636363636364,0.8687917240765377
17,66,0.12887044702900252,0.8636363636363636,0.9090909090909091,0.92512975396546
18,64,0.1264234622038001,0.6818181818181818,0.6818181818181818,0.8798814718089384
19,64,0.10726686351541838,0.6818181818181818,0.7272727272727273,0.9088213768923511
20,64,0.1312477278005771,0.6363636363636364,0.5454545454545454,0.9569946794506207
21,64,0.08408976891406049,0.7727272727272727,0.7272727272727273,0.9483568364635245
22,65,0.13448923228216794,0.7727272727272727,0.8181818181818182,0.9268774703557312
