solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,400,1.0,0.9333333333333333,1.0
1,213,0.5425449847399041,1.0,1.0
2,383,0.9659586637980181,1.0,1.0
3,400,1.0,0.8666666666666667,1.0
4,116,0.2873464706392079,1.0,1.0
5,400,1.0,1.0,1.0
6,108,0.2795008894316917,1.0,1.0
7,279,0.6832465586218879,0.9333333333333333,0.9333333333333333
8,84,0.19234160517123008,1.0,0.9333333333333333
9,117,0.2939114137264807,1.0,1.0
10,138,0.34382454317037464,1.0,1.0
11,400,1.0,0.8666666666666667,1.0
12,175,0.43932640322274474,1.0,1.0
13,400,1.0,0.8666666666666667,1.0
14,85,0.25121055651895835,1.0,0.9333333333333333
15,400,1.0,1.0,1.0
