solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,143,0.3929089302748204,1.0,1.0
1,150,0.41189124038605934,0.8666666666666667,0.9333333333333333
2,94,0.2513512706202426,0.8666666666666667,0.8666666666666667
3,156,0.4286452862063505,0.9333333333333333,0.8666666666666667
4,301,0.6954037544444205,0.8,0.8
5,339,0.8007720804130061,0.9333333333333333,0.9333333333333333
6,220,0.47036988400637886,0.9333333333333333,0.9333333333333333
7,111,0.2911321954173378,0.9333333333333333,0.9333333333333333
8,86,0.21252776953866948,1.0,1.0
9,230,0.52906196737504,1.0,1.0
10,51,0.1206778491683995,1.0,1.0
11,101,0.29795684445403514,0.8,0.8
12,252,0.6101087168214158,1.0,1.0
13,120,0.3635740145057164,0.7333333333333333,0.7333333333333333
14,48,0.10549405547957173,1.0,1.0
15,102,0.31690513072638166,0.8,0.8
