solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,27,0.05483219797481548,0.6666666666666666,0.6666666666666666
1,20,0.05424059360777796,0.8666666666666667,0.9333333333333333
2,20,0.051844080305708404,1.0,1.0
3,24,0.07011340192474401,0.9333333333333333,0.8666666666666667
4,22,0.054396360910193946,1.0,1.0
5,22,0.05163824606871315,0.8666666666666667,0.8666666666666667
6,20,0.05030344404150885,1.0,1.0
7,20,0.05927281521902555,0.8666666666666667,0.8666666666666667
8,25,0.059797359377222775,1.0,1.0
9,36,0.07379855697430733,0.6,0.6
10,20,0.055041771853653734,0.9333333333333333,0.9333333333333333
11,20,0.07845308528918277,0.3333333333333333,0.3333333333333333
12,21,0.05054768364244236,1.0,1.0
13,30,0.07316211954913422,0.9333333333333333,0.9333333333333333
14,20,0.03965711791179005,1.0,1.0
15,23,0.0591212827007861,1.0,1.0
