solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,83,0.22275275086115426,0.9333333333333333,0.9333333333333333
1,83,0.2237658186216025,0.8666666666666667,0.9333333333333333
2,85,0.2411171017638426,0.8,0.8
3,83,0.2398609283886603,0.8666666666666667,0.8
4,48,0.09404550982770962,0.7333333333333333,0.7333333333333333
5,85,0.19564345928338223,0.8666666666666667,0.8666666666666667
6,90,0.20610236063732876,1.0,1.0
7,83,0.19888823521903548,1.0,1.0
8,23,0.038801672101705896,0.9333333333333333,0.9333333333333333
9,89,0.22953798869538455,0.9333333333333333,0.9333333333333333
10,150,0.36403163792811144,1.0,1.0
11,85,0.27814913146041764,0.6,0.6
12,400,1.0,1.0,1.0
13,87,0.2598847077712348,0.7333333333333333,0.7333333333333333
14,30,0.056387947734039684,1.0,1.0
15,82,0.2544669311937422,0.6,0.6
