solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,21,0.04848321110438083,1.0,1.0
1,25,0.07444599017709065,0.8,0.8666666666666667
2,33,0.08384765856556876,1.0,1.0
3,54,0.14751841473052033,0.9333333333333333,1.0
4,20,0.057390814651670716,1.0,1.0
5,26,0.06657347519696903,0.9333333333333333,0.9333333333333333
6,20,0.05408000711395208,0.8,0.8
7,20,0.04846304756799175,0.8666666666666667,0.8666666666666667
8,21,0.05939565175677964,0.8666666666666667,0.8666666666666667
9,40,0.09355076791387616,0.9333333333333333,0.9333333333333333
10,22,0.056934392638379586,0.9333333333333333,0.9333333333333333
11,24,0.07891810835025576,0.6,0.6
12,20,0.047902769219740564,0.9333333333333333,0.9333333333333333
13,20,0.0519302452713897,1.0,1.0
14,20,0.07112005794750101,0.4666666666666667,0.4666666666666667
15,28,0.07173272219148832,0.8666666666666667,0.8666666666666667
