solver,num_instances,amount_runtime,par2_ranking_acc,label_ranking_acc
0,90,0.1342141835493529,0.4666666666666667,0.5333333333333333
1,84,0.1228432763743043,0.7333333333333333,0.7333333333333333
2,86,0.14485632977078436,0.8,0.8
3,82,0.10975389884350056,0.5333333333333333,0.6666666666666666
4,81,0.131330841848076,0.6666666666666666,0.6666666666666666
5,110,0.1941373351027077,0.8,0.8
6,83,0.13038309744422125,0.5333333333333333,0.5333333333333333
7,83,0.1288552876687003,0.5333333333333333,0.5333333333333333
8,82,0.13804167440307327,1.0,0.9333333333333333
9,84,0.13421305447017884,0.5333333333333333,0.5333333333333333
10,80,0.11690075211030918,0.4,0.4
11,83,0.11093180031203324,0.6666666666666666,0.5333333333333333
12,100,0.23655439645460247,1.0,1.0
13,82,0.0935770690571164,0.6,0.4666666666666667
14,60,0.044302325462700555,0.9333333333333333,1.0
15,84,0.10949688340601722,0.8666666666666667,0.8666666666666667
